AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
2,1,0,3,2783.214846,2102.47535,2120,3,1,1,1
1,1,1,3,2472.542321,2110.542321,2102,1,2,1,1
2,1,0,3,2764.032924,2102.008231,2101,2,1,1,1
2,0,0,3,1795.31245,2103.517159,2102,1,2,2,1
1,0,1,5,1377.566625,2149.198026,2148,11,2,2,1
2,1,0,3,1323.639898,2123.703804,2104,3,1,2,1
2,0,0,3,826.182753,2242.213142,2157,1,3,2,1
1,0,1,3,728.1000692,2231.059394,2231,1,2,2,1
2,0,0,7,1945.087362,2160.711389,2107,1,1,0,1
2,0,0,3,2198.248073,2101.992704,2101,2,2,2,1
1,0,1,5,2382.49841,2137.754436,2144,1,1,1,1
1,1,1,5,2254.269719,2149.277448,2102,2,2,2,1
2,1,0,3,2052.226396,2110.502379,2243,4,2,2,1
1,0,1,3,1929.804321,2101.688409,2101,2,2,2,1
1,0,1,3,733.6397555,2242,2242,1,2,2,1
2,1,0,6,631.8366411,2179.220152,2157,1,0,1,1
1,0,0,3,2077,2101.993165,2101,2,2,2,1
1,0,0,3,2404.590656,2101.17271,2101,3,0,2,1
2,1,0,3,2023.836422,2119.82524,2187,2,1,2,1
1,0,0,3,1005.926217,2108.510259,2101,2,2,2,1
1,0,0,3,407.5005179,2224.001695,2224,2,2,2,1
1,0,0,3,606.566371,2219.915929,2117,1,2,2,1
2,1,1,3,1419.531737,2102,2102,3,2,2,1
1,1,0,3,365.3613368,2241.047227,2241,4,2,2,1
2,0,0,3,2666.315508,2101.936084,2101,3,1,1,1
2,0,0,3,375.4792257,2243.310888,2241,5,2,2,1
1,1,1,3,2063.999771,2102,2101,1,1,2,1
1,1,1,3,2041.752215,2103.380996,2102,1,1,2,1
1,0,0,3,2103.768328,2102,2101,1,2,2,1
1,1,1,3,2679.807804,2106.689306,2101,2,2,2,1
2,0,0,3,998.9544606,2101.238615,2101,2,3,2,1
2,1,1,4,1018.249878,2101.674996,2102,1,2,2,1
1,1,0,3,2072.650864,2102.389257,2243,4,2,2,1
1,1,1,3,2694.730902,2104.9918,2101,2,2,2,1
1,1,1,4,2114.647052,2121.348184,2210,2,1,1,1
2,1,0,3,406.1582362,2242,2242,4,2,2,1
1,1,1,7,2109.248147,2163.275879,2112,2,1,1,1
2,0,0,3,1920.238327,2140.570037,2110,2,1,0,1
1,0,1,5,2783.537416,2140.262081,2111,2,2,1,1
2,0,1,4,2229.764334,2110.458586,2110,20,3,3,1
1,1,1,3,2029.92915,2102,2105,1,1,2,1
2,1,0,3,2044.265887,2102.481698,2101,4,1,2,1
2,1,1,3,1487.160838,2101.90676,2102,2,2,0,1
2,1,0,4,2593.723689,2193.649943,2106,2,4,2,1
2,1,0,4,636.6253785,2209.597302,2146,1,1,2,1
1,0,0,3,1657.637127,2101.891702,2101,1,2,2,1
2,1,0,4,651.905906,2195.301066,2117,1,1,2,1
2,0,1,3,1484.787012,2104.008118,2102,4,1,0,1
1,0,1,3,1316.354642,2102,2101,2,2,2,1
1,1,1,3,2222.017938,2104,2102,2,2,2,1
2,1,0,6,2121.763017,2207.227469,2138,1,1,0,1
2,0,1,9,2212.283519,2168.969756,2158,694,2,2,1
1,0,1,3,623.7801063,2218.742237,2206,1,2,2,1
1,1,1,3,1455.252254,2101,2101,1,2,2,1
2,0,1,3,580.8958442,2101.857598,2101,2,1,2,1
1,1,1,3,944.7286084,2110.358498,2102,1,0,2,1
2,1,0,3,1098.266368,2135.094348,2120,2,2,2,1
2,0,1,3,2609.245916,2101.433026,2101,4,1,1,1
2,1,0,4,1636.519803,2124.583666,2128,2,2,2,1
2,1,1,3,332.6768562,2243,2243,2,2,2,1
1,0,1,3,2449.548983,2105.165249,2101,3,2,1,1
1,0,0,3,1678.240465,2101.674428,2102,2,2,2,1
2,0,0,3,2598.612858,2126.703386,2102,4,0,2,1
1,0,0,3,3018.970973,2101,2101,1,2,2,1
2,0,0,3,1452.308611,2248,2216,5,1,1,1
2,1,0,3,2051.353529,2111.457078,2243,4,2,2,1
2,1,0,3,1493.720132,2247.567921,2104,2,1,1,1
1,1,1,3,2081.416392,2101.847711,2101,1,1,2,1
2,0,1,3,1479.788551,2105.731304,2102,5,0,2,1
2,1,1,4,2124.306368,2209.113812,2112,2,1,1,1
2,1,0,3,2001.411863,2101.344552,2105,2,1,2,1
1,1,0,3,1788.515996,2108.525945,2102,1,2,2,1
1,0,1,3,2447.019225,2104.008789,2101,3,2,1,1
1,1,0,3,2800.967172,2134.135663,2133,1,1,1,1
2,0,0,3,1982.281941,2103.786343,2103,2,3,2,1
2,0,0,3,840.4436846,2242.371596,2174,1,3,2,1
1,0,1,4,1192.747085,2120.217934,2121,1,2,1,1
1,0,1,3,3008.507451,2101.730196,2136,1,1,1,1
1,0,1,3,2238.192471,2101,2101,2,3,4,1
1,0,1,3,2091.359071,2102,2101,2,2,2,1
1,0,0,3,996.752318,2103.283909,2101,2,1,2,1
2,0,1,4,1000.884823,2118.629471,2119,1,4,2,1
1,0,1,3,1394.070937,2242.739553,2101,4,2,1,1
1,0,0,3,588.6550958,2206,2106,1,2,2,1
2,1,0,5,1717.061775,2140.609339,2115,1,2,2,1
2,0,0,3,1914.098776,2104.21023,2103,2,3,1,1
1,1,1,3,1860.269398,2109.253948,2101,2,2,1,1
2,0,0,3,2121.81311,2102,2101,1,1,2,1
2,1,1,8,924.7672286,2148.518855,2142,9,0,2,1
2,1,0,3,655.6679365,2247.487668,2136,1,1,1,1
1,0,0,3,870.8978768,2114.312044,2102,2,1,1,1
1,0,0,3,882.6946104,2246.49671,2135,3,2,2,1
2,1,0,5,2570.015965,2146.368955,2102,3,4,3,1
2,0,1,9,2214.625287,2164.447722,2157,490,2,2,1
1,0,1,3,2282.470844,2101,2101,2,1,2,1
2,0,1,3,2135.120911,2105.123427,2122,2,1,2,1
2,0,0,3,2591.143945,2101.028789,2101,4,1,2,1
1,0,1,3,1673.798366,2101.242799,2101,1,1,1,1
1,0,1,3,2234.630048,2102.198232,2101,2,1,3,1
1,1,1,6,1444.207253,2146.13989,2101,1,2,2,1
2,1,0,7,2548.002833,2164.59674,2101,2,3,3,1
1,1,1,5,2101.557446,2143.282117,2169,1,1,1,1
2,0,0,3,1720.162947,2111.542411,2106,5,1,2,1
2,0,0,8,597.1711572,2161.793383,2175,21,3,2,1
2,0,0,7,1341.518438,2173.353588,2148,17,3,2,1
1,0,1,3,1311.531295,2108.698436,2101,3,1,2,1
2,1,0,6,2565.886028,2160.513373,2101,3,3,3,1
2,0,0,6,1749.371814,2161.752124,2101,1,0,2,1
2,1,0,3,1631.734947,2116.449409,2118,2,2,2,1
1,1,1,3,2466.23917,2104.23917,2101,1,2,1,1
1,0,1,3,197.266001,2242,2242,1,2,2,1
1,0,1,3,1406.363254,2243.049088,2206,3,2,2,1
2,1,0,3,3019.691789,2101.093444,2105,1,1,1,1
1,1,0,3,1061.64574,2106.373043,2110,3,2,2,1
2,1,0,3,1511.740519,2242,2101,2,2,2,1
1,0,0,3,478.0616775,2246.917513,2242,2,2,0,1
2,0,1,3,577.0119528,2101.811905,2101,2,1,2,1
2,1,0,3,595.2492257,2137.050765,2136,4,1,1,1
1,0,0,3,1351.514155,2206,2102,2,2,2,1
1,0,1,8,728.4145574,2201.736929,2201,6,2,2,1
1,0,1,3,541.768616,2243.04048,2242,3,2,1,1
1,1,1,4,913.0797288,2231.575543,2137,5,1,2,1
1,1,0,3,2108.887014,2103.504216,2243,3,2,2,1
1,1,1,3,2066.066594,2102,2101,1,1,2,1
2,1,0,3,1429.363204,2101.349305,2101,3,2,2,1
2,0,0,7,2296.01149,2179.294218,2120,535,2,2,1
1,1,1,3,1914.055167,2103.849262,2101,2,2,2,1
1,0,1,5,2405.727804,2141.517465,2148,1,2,2,1
2,0,0,3,515.2668754,2107.335225,2107,3,2,2,1
1,0,1,3,1191.577614,2107.353756,2109,1,2,1,1
2,0,0,5,1326.910163,2131.70256,2131,11,2,2,1
1,0,0,3,433.4232738,2242.057673,2242,2,2,2,1
1,0,1,3,199.0425772,2236.657875,2236,2,2,2,1
1,1,0,3,960.6383643,2245.128816,2119,3,2,2,1
2,0,0,3,1488,2102,2102,2,1,0,1
2,0,0,3,1804.514372,2103.156299,2102,2,2,2,1
1,0,1,3,969.9812635,2105.831473,2102,1,0,2,1
1,1,1,4,2082.349491,2133.124312,2113,1,1,1,1
1,1,0,3,2089.411213,2102.90496,2243,4,2,2,1
1,1,0,7,2114.979772,2189.0472,2141,1,2,0,1
1,0,1,3,1375.987878,2221.630875,2104,2,2,1,1
1,0,0,3,2280.112019,2102,2101,1,2,2,1
1,0,1,8,952.3537711,2152.040128,2152,8,0,2,1
2,1,0,3,1423.747028,2101.644893,2101,3,2,2,1
1,1,0,3,2784.694695,2118.767211,2117,2,1,1,1
2,1,0,3,2297.930672,2128.993696,2102,2,0,2,1
1,0,1,3,429.7492692,2237.217928,2237,1,2,2,1
1,0,1,3,2286.72553,2101.557241,2101,2,2,2,1
1,1,1,6,2087.17709,2161.212157,2125,1,1,1,1
2,0,0,3,716.5693931,2103.110047,2101,2,2,1,1
2,1,0,3,384.7090977,2242,2242,5,2,2,1
1,0,1,5,1105.517865,2201.596713,2184,1,2,2,1
1,0,0,3,550.4048047,2135,2135,2,2,2,1
2,0,0,3,257.0289572,2241.007239,2241,1,2,2,1
1,0,0,3,769.8139611,2127.751141,2132,3,2,1,1
1,1,0,3,1463.195117,2223.926825,2102,3,2,1,1
1,0,1,3,1899.590761,2242,2101,2,2,2,1
2,1,0,3,2107.431548,2101.119296,2101,1,1,2,1
1,0,1,5,557.6007173,2209.62932,2102,2,2,2,1
2,1,0,3,2001.582122,2101.368875,2105,2,1,2,1
1,1,1,3,572.647746,2135,2135,1,2,2,1
1,1,0,3,406.4584529,2241.869169,2241,4,2,2,1
2,1,0,4,2503.802577,2204.165211,2101,2,2,2,1
1,1,0,3,2046.020628,2102,2101,4,1,2,1
1,0,0,3,1029.217416,2105.281161,2103,3,2,2,1
2,0,0,5,374.6061276,2190.678582,2120,1,2,2,1
2,1,0,6,2568.023297,2154.295864,2101,3,3,3,1
1,1,1,3,978.1945485,2101.792218,2102,1,0,2,1
1,0,0,3,2082.258572,2101.219107,2101,2,2,2,1
1,0,1,3,1162.39244,2112.179966,2104,1,2,2,1
1,0,0,5,1158.802766,2133.174425,2147,2,2,0,1
1,0,0,3,565.0374707,2135,2135,2,2,2,1
2,0,0,3,1721.571973,2114.902398,2105,5,1,2,1
1,1,0,3,401.3794846,2241.76759,2241,4,2,2,1
2,0,0,3,2099.091902,2101,2101,1,1,2,1
2,1,0,3,2040.169835,2102.448474,2108,4,1,2,1
1,0,1,3,1411.453852,2130.393475,2128,2,2,2,1
2,1,1,3,996.3813046,2104.439728,2101,2,3,2,1
1,0,1,3,2446.304248,2102,2101,3,2,2,1
2,0,1,3,1958.733372,2104.397532,2103,2,2,2,1
1,1,1,3,2097.045334,2101.308782,2101,1,1,2,1
2,1,0,3,1611.491858,2105.375226,2106,2,2,2,1
1,0,0,5,2397.428607,2136.918092,2143,1,1,2,1
1,1,1,3,2326.064493,2101.408602,2101,3,1,1,1
1,0,0,3,564.1944686,2135,2135,2,2,2,1
2,0,0,4,1918.986529,2148.080828,2123,2,1,0,1
2,1,0,3,2045.343273,2118.030795,2243,4,2,2,1
1,0,1,3,3063.785101,2102,2142,2,3,2,1
1,0,1,3,486.493926,2201.41096,2116,3,2,2,1
1,0,1,3,1345.128005,2242,2103,1,3,1,1
1,1,1,3,1405.881909,2242.922453,2102,4,2,2,1
2,0,0,3,2587.755453,2103.268392,2101,4,2,2,1
1,0,0,3,1314.564762,2106.727976,2106,3,2,2,1
1,0,1,3,1098.60733,2138.980304,2107,1,2,2,1
2,0,0,3,2621.050139,2101.191931,2101,4,0,1,1
1,0,0,5,2139.716686,2209.026842,2177,1,1,1,1
2,0,0,3,569.2101654,2135,2135,3,2,1,1
2,0,1,7,595.3163213,2190.04042,2182,17,3,2,1
2,0,0,3,2086.044109,2101,2101,1,1,2,1
2,1,0,3,1496.626234,2245.82426,2103,2,1,1,1
1,0,1,3,1955.813695,2242,2106,1,2,2,1
2,0,0,3,734.0290025,2102.134027,2101,1,1,0,1
2,1,0,3,2260.256309,2103.671481,2101,1,2,2,1
2,1,0,3,658.1826967,2235.581685,2126,2,1,1,1
1,0,1,3,3045.247989,2101.378444,2101,1,2,2,1
2,1,0,3,3004.533968,2101.784097,2210,1,2,3,1
2,0,0,7,1721.922037,2159.800599,2135,1,1,2,1
1,0,1,5,1080.795944,2152.126803,2107,3,2,2,1
1,1,1,3,920.1067266,2244.841723,2117,6,3,2,1
1,0,1,3,597.1143117,2129.97732,2129,1,1,2,1
1,1,1,3,2078.531318,2101.947196,2101,1,1,2,1
2,1,1,3,2304.501147,2113.37242,2101,1,1,2,1
2,1,0,3,1625.237643,2105.403992,2105,2,2,2,1
1,1,1,3,2026.268853,2102.672134,2106,2,2,2,1
1,0,1,3,1402.058289,2242.862435,2101,4,2,1,1
2,0,0,3,2124.32597,2102,2101,1,1,2,1
2,0,0,3,527.6636905,2118.142705,2118,3,2,2,1
1,0,1,3,2255,2101.302658,2101,2,1,3,1
2,1,1,3,1423.129809,2101.390006,2101,1,2,2,1
1,0,0,5,2774.834716,2139.223997,2101,2,1,1,1
2,1,0,4,2488.673554,2242,2106,1,2,2,1
1,0,0,3,2933.241106,2101,2101,1,2,2,1
2,1,0,3,2011.078293,2103.498957,2102,2,2,2,1
1,0,0,3,1796.838576,2136,2102,2,0,2,1
1,0,1,3,2197.314704,2101.991008,2101,1,2,2,1
1,0,1,3,2097.086894,2102,2101,2,2,2,1
1,0,0,3,1641.51863,2103.426797,2103,1,2,2,1
1,1,0,3,995.9866989,2176.571577,2101,1,2,2,1
1,0,1,3,609.1638879,2230.979071,2206,1,2,2,1
2,0,1,3,2140.496332,2105.511003,2127,2,2,2,1
1,0,0,4,1727.569572,2209.433796,2101,1,1,2,1
2,0,0,3,2479.732388,2110.929554,2102,1,2,2,1
1,1,0,3,1529.605559,2242,2104,1,2,2,1
1,1,0,3,1815.906519,2131.000221,2102,1,2,2,1
1,1,0,3,1421.835414,2101.857782,2101,4,2,2,1
1,1,1,4,1016.586618,2110.187861,2101,1,2,2,1
2,0,0,3,1002.002952,2102.000738,2101,2,3,2,1
1,1,0,3,2197.901558,2102,2101,1,2,2,1
2,0,0,4,1026.484513,2102.168387,2101,1,2,2,1
1,0,1,3,801.3082986,2242.26391,2242,1,2,2,1
2,0,1,6,1336.81044,2151.32349,2136,13,2,2,1
1,0,1,3,2281.223234,2110.552164,2101,2,1,2,1
1,1,1,7,2152.903773,2166,2102,1,1,1,1
1,0,0,3,617.8149522,2226.852554,2122,1,2,2,1
2,0,0,3,2641.990757,2101.356923,2101,3,1,1,1
2,1,1,3,1374.922745,2242.482625,2103,1,3,1,1
1,1,1,3,1415.178045,2237.847078,2101,4,2,2,1
1,0,1,3,1400.624323,2214.585707,2129,3,2,2,1
1,0,0,3,1946.840172,2242,2107,1,2,2,1
1,0,1,7,735.0221936,2208.631854,2208,5,2,2,1
2,0,0,7,338.1046724,2182.112018,2117,1,2,2,1
2,0,1,9,2232.482601,2165.321304,2162,529,2,2,1
2,1,0,4,2491.443537,2242,2105,1,2,2,1
1,1,1,3,1478.470254,2101.742439,2101,2,2,0,1
1,1,1,3,2039.264746,2104.035593,2102,1,1,2,1
1,0,1,5,2258.780914,2149.89587,2101,2,2,2,1
1,0,0,3,399.6788883,2242,2242,4,2,2,1
1,1,0,3,2046.684599,2102,2101,2,1,2,1
1,0,1,3,747.8312915,2242,2242,1,2,2,1
1,1,1,3,2044.10836,2102.760958,2101,1,1,2,1
1,0,0,3,443.1712059,2177.801559,2242,1,2,2,1
1,0,1,3,1476.029933,2106.178607,2101,6,0,2,1
1,1,1,3,2279.386881,2102.506926,2101,2,2,2,1
2,1,0,3,661.2859291,2244.383747,2140,2,1,1,1
2,0,1,3,2128.876134,2101.874924,2101,1,1,2,1
1,0,1,3,3025.773884,2103.157227,2186,3,2,1,1
1,0,0,3,1314.355364,2106.597102,2106,3,2,2,1
1,0,1,3,1916.714876,2103.515451,2101,2,2,2,1
1,0,0,3,1101.915615,2135.347397,2111,1,2,2,1
1,1,1,7,224.6438759,2212.624382,2212,3,2,1,1
1,0,1,3,1859.4673,2102.596408,2101,2,2,1,1
1,1,0,4,2032.684832,2128.61471,2128,2,2,2,1
2,0,0,3,2639.982551,2101.309108,2101,3,1,1,1
1,0,1,6,2506.014848,2159.385445,2101,1,2,2,1
1,0,0,3,376.0210366,2242.99737,2206,3,2,2,1
2,0,1,3,2620.753351,2101.152357,2101,4,1,1,1
2,0,0,3,2583.11698,2103.88302,2102,3,3,1,1
1,0,0,3,2115.585257,2102,2101,1,2,2,1
1,0,1,3,397.3825342,2212.571009,2206,1,2,2,1
1,0,1,3,1871.637741,2242,2103,2,2,2,1
2,1,0,3,713.7954663,2119.147748,2118,2,2,2,1
1,1,1,3,2211.616099,2248,2115,1,2,2,1
2,0,1,3,347.6487438,2243.585427,2242,3,2,2,1
1,0,1,3,588.1883238,2135.532777,2135,1,2,2,1
2,1,0,3,593,2122.166319,2121,3,1,1,1
2,1,0,4,2028.771465,2144.328921,2209,2,3,2,1
2,0,1,3,1487.081733,2102.573917,2102,3,1,0,1
1,0,1,3,2474.241726,2116.45336,2103,3,2,1,1
1,0,0,3,2286.27752,2102,2101,1,2,2,1
1,0,1,3,597.4052667,2242,2206,1,2,2,1
1,1,0,3,1772.151857,2104.678009,2101,1,1,1,1
2,0,0,4,266.1891154,2242,2242,2,2,2,1
1,0,1,4,2136.365945,2124.200758,2101,1,1,2,1
2,1,1,3,990.8885924,2101.284456,2102,1,2,2,1
2,0,0,3,2650.251821,2101.553615,2101,3,1,1,1
1,1,0,3,1100.216293,2102.734312,2131,3,2,2,1
2,1,0,3,2259.258964,2103.733815,2101,1,2,2,1
1,0,1,5,2783.670155,2139.884823,2111,2,2,1,1
1,0,0,3,1713.255742,2104.686781,2101,1,1,1,1
1,0,1,3,2478.059615,2113.552097,2102,2,2,1,1
2,1,0,4,2502.840593,2217.151988,2101,2,2,2,1
1,0,0,3,413.5879751,2186.623386,2212,1,1,1,1
1,0,1,3,579.0486663,2206,2105,1,2,2,1
1,0,0,4,2771.704283,2122.632698,2101,3,1,1,1
1,1,1,4,1465.958503,2101,2102,1,2,2,1
1,1,0,3,1063.327532,2112.616243,2109,2,2,2,1
2,0,0,3,1913.224549,2103.326354,2101,2,2,2,1
1,1,1,3,590.7773208,2106.584276,2105,2,1,2,1
1,1,1,6,1446.015618,2155.828206,2101,1,2,2,1
1,0,1,3,2290.489624,2120.189209,2101,2,0,2,1
2,1,0,7,2556.075615,2165.304878,2101,2,3,3,1
1,0,0,3,1832.108029,2107.360585,2102,3,2,2,1
2,1,0,4,2517.699589,2221.854464,2101,3,2,2,1
2,0,0,3,1715.353216,2103.886429,2106,5,2,2,1
2,0,0,3,290.4249686,2242.639673,2242,1,2,2,1
1,1,0,3,1063.863223,2112.977522,2109,2,2,2,1
2,0,0,3,2941.353897,2242,2106,1,1,1,1
2,0,0,3,1918.053314,2124.213254,2102,2,1,0,1
1,0,1,3,1827.505,2109.257501,2101,2,2,0,1
2,1,0,3,1017.58084,2242,2101,1,4,2,1
2,0,0,3,406.21168,2242.555292,2242,6,2,2,1
2,0,0,3,2063.753465,2101.946181,2101,1,1,2,1
1,0,1,6,941.6997744,2144.422623,2132,6,0,2,1
1,1,1,4,965.740733,2112.162974,2112,2,0,2,1
2,0,0,3,1717.608294,2110.285705,2105,4,2,2,1
2,1,0,3,1429.608807,2101.336379,2101,3,2,2,1
1,0,0,3,430.4734895,2242.352651,2242,3,2,2,1
1,1,1,3,2056.737464,2102,2101,1,1,2,1
2,0,0,3,724.5258594,2128.70583,2128,1,2,1,1
2,0,0,3,382.400579,2242.246065,2241,5,2,2,1
1,0,1,3,899.6751928,2242.331202,2217,1,2,2,1
2,1,0,3,2778.349183,2102.643132,2114,3,1,1,1
1,0,1,4,588.7114661,2141.347944,2141,29,2,2,1
1,1,1,3,2804,2122.417818,2121,1,2,2,1
1,0,0,6,1742.705528,2167.205933,2101,1,0,2,1
1,0,1,5,1109.953789,2194.573168,2181,1,2,2,1
1,0,1,6,204.3434758,2222.793986,2222,6,2,2,1
2,1,0,7,2087.743482,2165.955773,2127,1,1,1,1
2,0,0,3,827.5890353,2117.475084,2114,2,1,1,1
1,0,1,3,2979.752336,2103.942128,2245,3,1,1,1
1,1,1,3,2454.375088,2102,2101,1,2,2,1
1,0,0,3,1717.533508,2242,2102,1,2,2,1
1,1,1,3,1810.499614,2242,2106,2,2,2,1
1,1,0,3,1433.795824,2101.506005,2101,3,2,2,1
2,0,0,3,259.7236391,2241.68091,2241,1,2,2,1
2,0,1,3,384.841347,2233.920673,2105,2,2,2,1
1,0,0,3,1414.166682,2114.395765,2113,3,2,2,1
2,1,0,3,2036.191967,2128.040036,2243,3,2,2,1
1,1,0,7,2255.904444,2166.232249,2102,2,2,2,1
2,0,0,3,1485.457943,2101.717549,2102,1,0,2,1
1,1,0,5,658.5047717,2139.242523,2143,3,0,1,1
1,0,1,3,455.3320336,2244.169359,2242,1,2,1,1
2,1,0,3,1531.940128,2105.38001,2110,2,3,1,1
1,1,0,3,2687.555733,2159.501092,2114,2,2,2,1
2,1,0,3,1432.67648,2101.174922,2101,2,2,2,1
1,1,0,3,1751.270718,2105.98308,2101,1,1,1,1
1,0,0,3,662.9494966,2245.254079,2184,2,1,1,1
1,1,1,3,2692.327371,2103.931492,2101,2,1,2,1
1,0,0,3,2464.932236,2102.133177,2101,1,2,2,1
2,1,0,3,2049.283376,2102,2101,4,1,2,1
1,0,1,7,986.2870551,2154.499062,2154,3,2,3,1
2,1,0,3,660.898637,2207.064311,2101,2,1,1,1
2,0,0,3,1662.771034,2103.201379,2102,1,2,2,1
1,0,0,3,2100.830167,2101.992924,2101,2,2,2,1
2,0,0,6,270.9292058,2241.870575,2241,4,3,3,1
1,1,0,3,372.5846042,2241.45641,2241,5,2,2,1
2,0,0,3,218.6140415,2242,2242,1,2,2,1
2,0,0,3,1828.657751,2105.338906,2101,2,2,1,1
1,1,0,3,639.980989,2213.259318,2192,1,2,2,1
1,0,0,3,2910.378768,2101.135132,2101,1,2,2,1
2,0,0,3,1718.368524,2118.141417,2104,3,2,2,1
1,0,1,3,2233.808815,2101,2101,2,3,4,1
2,0,0,3,2936.025483,2185.83954,2104,1,1,1,1
1,0,1,3,2657.819048,2104.556044,2101,3,1,1,1
2,0,0,3,1000.804671,2101.701168,2101,2,3,2,1
1,0,1,3,2442.087254,2103.181209,2101,4,2,2,1
1,0,1,6,697.1586821,2216.438887,2215,4,2,2,1
2,1,0,3,2020.598081,2107.110024,2137,2,1,2,1
1,0,0,3,1522.112398,2229.765251,2116,1,2,2,1
1,0,0,3,2456.388662,2102.120753,2162,1,2,2,1
2,1,0,4,1516.287884,2104.023342,2108,1,3,2,1
1,0,1,3,2803.00748,2137.725303,2134,1,2,2,1
1,1,1,3,2254.805757,2116.043061,2102,2,2,2,1
2,0,0,3,2103.416694,2104.713543,2184,3,2,2,1
1,0,1,3,546.6714883,2219.196949,2106,2,2,2,1
1,0,1,4,2767.695355,2124.513584,2101,1,2,2,1
2,1,0,3,2292.610783,2101.756053,2101,1,2,2,1
2,0,0,7,337.1539463,2186.933558,2115,1,2,2,1
2,0,0,3,1692.717398,2106.864817,2101,1,2,2,1
2,0,0,3,542.0358311,2135,2135,2,2,2,1
1,1,0,3,722.8568432,2134.80705,2134,1,2,1,1
2,1,0,7,1711.069193,2159.448655,2166,1,2,2,1
2,1,0,4,2502.881657,2216.597625,2101,2,2,2,1
1,1,1,3,2801.397695,2134.870842,2133,1,2,2,1
2,1,0,3,2762.088854,2101.522213,2101,1,1,1,1
