Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Den,Rep,Mark
牛逼,2,281,6.2,2.144,1.407,1.311,1.0,1
厉害,2,278,7.1,2.508,1.43,1.482,0.4615384615384615,0
禁言,2,276,6.3,1.781,2.566,1.677,0.0153846153846153,-1
已被,2,275,4.4,2.71,2.328,1.677,0.0,-1
美国,2,239,5.0,2.809,2.773,1.433,0.0,0
飞机,2,229,6.4,2.279,2.359,1.396,0.0,0
炒饭,2,208,7.3,1.932,1.482,1.262,0.0,1
总统,2,199,7.0,2.741,3.599,1.134,0.0,0
弹幕,2,199,6.0,3.392,3.789,1.152,0.0,1
人才,2,199,5.5,2.21,1.384,1.116,0.1846153846153846,0
er,2,189,4.4,1.99,1.872,1.091,0.0,-1
永久,2,167,7.2,1.596,1.406,0.982,0.0,0
核弹,2,165,6.2,2.429,2.442,1.006,0.0,-1
硬币,2,162,7.0,2.118,2.369,0.982,0.0,1
百万,2,161,5.7,1.982,1.548,0.976,0.0,0
同志,2,136,7.3,1.686,2.67,0.793,0.0,0
再次,2,134,7.0,2.551,1.398,0.811,0.0,0
钉钉,2,129,6.5,1.627,1.247,0.774,0.0,1
篮球,2,126,7.3,1.687,2.133,0.762,0.0,0
b站,2,126,5.4,2.005,3.285,0.738,0.0,1
剪辑,2,124,7.4,2.9,2.786,0.744,0.0,1
不错,2,124,6.0,1.861,2.386,0.732,0.0461538461538461,0
ed,2,121,4.2,2.15,2.678,0.732,0.0,-1
鲁迅,2,116,6.2,1.792,1.549,0.701,0.0,0
超级,2,111,6.8,1.955,2.133,0.677,0.0,0
就是,2,110,5.2,2.36,2.916,0.64,0.0153846153846153,0
这是,2,107,4.1,2.955,3.241,0.652,0.0,-1
视频,2,106,7.4,2.599,3.424,0.634,0.0,1
表示,2,105,7.4,3.33,3.012,0.64,0.0,0
多少,2,102,6.4,1.321,2.391,0.622,0.0,0
导弹,2,101,6.2,3.155,1.7,0.61,0.0,0
好帅,2,99,4.6,2.006,1.456,0.561,0.1076923076923077,-1
世界,2,99,7.2,1.664,3.018,0.604,0.0,0
鬼畜,2,98,7.5,3.218,3.269,0.573,0.0,1
一枚,2,97,4.3,2.629,2.542,0.591,0.0,-1
一只,2,96,4.0,2.813,3.699,0.579,0.0,-1
口型,2,94,6.8,2.372,2.194,0.573,0.0,1
演讲,2,93,7.9,2.065,2.52,0.567,0.0,0
中美,2,93,5.1,1.831,1.496,0.567,0.0,0
翻唱,2,93,6.4,1.511,1.78,0.567,0.0,1
可以,2,93,6.7,2.627,2.831,0.463,0.2615384615384615,0
中国,2,92,4.7,2.63,2.814,0.561,0.0,0
已经,2,92,5.6,2.153,2.599,0.561,0.0,0
蝙蝠,2,90,8.3,1.861,1.752,0.53,0.0,0
橘子,2,90,6.3,2.093,2.02,0.537,0.0,1
苹果,2,88,7.9,1.945,2.155,0.53,0.0,0
卧槽,2,87,8.2,1.615,2.576,0.47,0.1076923076923077,1
跑车,2,87,7.1,1.872,1.653,0.53,0.0,-1
原唱,2,80,5.4,2.326,2.737,0.488,0.0,1
兄弟,2,79,8.1,2.039,1.683,0.482,0.0,0
给你,2,77,4.4,2.54,2.856,0.433,0.0615384615384615,-1
ll,2,72,4.3,1.563,1.926,0.317,0.0769230769230769,-1
大佬,2,71,5.3,2.679,2.545,0.36,0.1076923076923077,1
觉得,2,70,6.4,2.625,2.151,0.427,0.0,0
手套,2,68,6.1,1.493,1.335,0.372,0.0,0
欢迎,2,67,7.9,1.332,1.91,0.402,0.0,0
什么,2,67,6.3,2.212,3.412,0.396,0.0,0
打赏,2,66,7.3,3.018,1.991,0.396,0.0,-1
嘴型,2,64,7.3,2.14,2.247,0.39,0.0,1
唱歌,2,61,5.2,3.004,2.585,0.372,0.0,0
李白,2,59,5.0,1.609,1.724,0.36,0.0,0
响指,2,59,8.1,1.235,1.234,0.36,0.0,-1
没有,2,59,5.5,2.721,2.87,0.354,0.0,0
大帝,2,58,4.0,2.175,1.311,0.354,0.0,-1
字幕,2,58,6.5,2.77,2.4,0.348,0.0,1
一遍,2,57,4.0,1.993,1.332,0.348,0.0,-1
我要,2,57,4.5,1.475,1.611,0.348,0.0,-1
喜欢,2,56,7.1,2.555,1.76,0.341,0.0,0
gt,2,56,4.1,1.54,1.474,0.311,0.0,-1
优秀,2,55,6.2,2.249,1.432,0.335,0.0,0
有点,2,55,5.1,2.747,2.682,0.335,0.0,0
雷神,2,55,5.6,1.668,1.798,0.305,0.0,-1
苏联,2,54,7.3,1.695,2.552,0.329,0.0,0
回来,2,53,5.2,1.509,1.402,0.323,0.0,0
怎么,2,51,7.5,2.648,3.261,0.311,0.0,0
你们,2,51,5.1,2.523,3.072,0.311,0.0,0
莫名,2,50,7.0,1.792,1.468,0.305,0.0,1
元首,2,49,7.1,1.792,2.064,0.299,0.0,1
原版,2,48,6.4,2.055,2.048,0.293,0.0,1
黑人,2,47,4.2,1.897,2.449,0.287,0.0,0
宝石,2,47,5.8,1.74,1.677,0.28,0.0,0
开通,2,46,6.2,1.738,1.574,0.28,0.0,-1
公司,2,46,6.9,3.173,1.899,0.28,0.0,0
第一,2,45,4.2,2.506,2.576,0.274,0.0,0
音乐,2,45,5.5,2.57,1.752,0.268,0.0,0
这么,2,44,4.7,3.209,2.673,0.256,0.0,0
骑着,2,43,6.9,1.991,3.159,0.262,0.0,-1
自己,2,43,7.0,2.285,1.972,0.262,0.0,0
知道,2,42,7.5,1.745,2.707,0.256,0.0,0
都是,2,42,4.7,2.711,2.594,0.256,0.0,-1
成为,2,42,5.7,2.098,2.388,0.232,0.0,0
我们,2,41,4.5,2.936,3.246,0.238,0.0,0
爷爷,2,40,6.1,1.936,1.211,0.244,0.0,0
强行,2,40,6.1,1.903,1.825,0.244,0.0,0
还是,2,40,4.4,2.67,2.634,0.244,0.0,0
投币,2,39,6.3,2.204,2.125,0.232,0.0153846153846153,1
唱得,2,39,4.7,1.779,1.316,0.238,0.0,-1
发现,2,38,6.0,2.131,2.694,0.232,0.0,0
英语,2,37,6.3,2.447,2.615,0.226,0.0,0
魔鬼,2,37,6.0,1.352,1.839,0.213,0.0307692307692307,0
锤子,2,37,5.7,1.89,1.494,0.226,0.0,1
老婆,2,36,5.0,2.946,2.232,0.22,0.0,0
大力,2,36,4.0,2.178,1.584,0.152,0.0,0
马丁,2,35,4.6,1.275,1.336,0.213,0.0,-1
隔壁,2,35,8.6,1.39,1.699,0.213,0.0,0
一份,2,35,4.1,2.755,2.164,0.213,0.0,-1
看到,2,35,5.1,2.453,2.073,0.213,0.0,0
歌词,2,35,6.1,2.264,2.6,0.207,0.0,0
膝盖,2,34,8.0,1.35,1.748,0.207,0.0,0
歌手,2,34,5.1,1.942,1.946,0.207,0.0,0
小号,2,34,4.6,1.446,1.81,0.201,0.0,1
现在,2,33,6.0,2.245,2.827,0.189,0.0,0
会员,2,33,5.1,2.428,1.946,0.183,0.0,0
嗯哼,2,33,7.2,1.277,1.287,0.189,0.0153846153846153,1
牛批,2,33,6.0,2.164,1.748,0.195,0.0153846153846153,1
因为,2,32,4.8,1.612,1.885,0.195,0.0,0
正在,2,32,6.0,2.393,2.443,0.195,0.0,0
破烂,2,32,7.7,1.59,1.277,0.195,0.0,0
约翰,2,32,8.6,1.332,1.316,0.189,0.0,-1
起来,2,31,4.3,2.858,2.254,0.189,0.0,0
麦克,2,31,5.0,1.561,1.455,0.189,0.0,1
品如,2,31,8.2,1.296,1.356,0.183,0.0,1
腾讯,2,31,7.2,1.442,2.112,0.189,0.0,1
礼物,2,31,7.7,1.944,2.057,0.189,0.0,0
人民,2,30,5.0,2.593,1.917,0.183,0.0,0
电音,2,30,4.2,1.469,2.138,0.183,0.0,-1
最后,2,30,6.6,1.505,1.359,0.183,0.0,0
成功,2,29,7.2,1.704,1.906,0.177,0.0,0
吴克,2,29,4.7,1.433,1.228,0.177,0.0,-1
灯泡,2,29,8.7,1.341,1.386,0.177,0.0,0
关注,2,28,7.2,2.198,1.768,0.134,0.0,0
灵魂,2,28,7.0,1.297,2.352,0.171,0.0,0
永远,2,28,7.0,1.332,1.375,0.171,0.0,0
洛夫,2,28,4.6,1.555,1.555,0.159,0.0,1
竟然,2,28,7.8,1.598,2.172,0.171,0.0,0
邀请,2,28,7.7,2.941,2.484,0.171,0.0,0
所有,2,28,5.6,2.488,2.692,0.171,0.0,0
振金,2,28,6.4,1.688,1.525,0.171,0.0,-1
皇帝,2,28,5.1,1.975,1.748,0.165,0.0,0
强制,2,28,6.3,1.616,1.656,0.171,0.0,0
居然,2,28,7.1,1.887,2.571,0.171,0.0,0
日本,2,27,4.1,1.642,1.805,0.159,0.0,0
手机,2,27,4.4,2.332,1.973,0.159,0.0,1
声音,2,27,5.5,2.372,2.522,0.165,0.0,0
好像,2,26,4.7,2.32,2.662,0.159,0.0,0
沙皇,2,26,6.6,1.957,1.646,0.146,0.0,0
一座,2,26,4.1,2.034,2.589,0.159,0.0,-1
作者,2,26,6.3,1.859,2.785,0.159,0.0,0
油管,2,25,5.7,2.278,2.281,0.146,0.0,-1
倍速,2,25,6.0,1.228,2.399,0.128,0.0615384615384615,1
无敌,2,25,7.2,2.084,1.834,0.152,0.0,1
粉丝,2,25,7.9,1.673,1.936,0.152,0.0,1
不要,2,24,4.1,2.599,2.476,0.146,0.0,0
白宫,2,24,6.4,1.772,1.82,0.134,0.0,1
爸爸,2,24,8.0,2.215,1.213,0.146,0.0,0
坐下,2,24,6.6,2.198,1.386,0.146,0.0,0
作业,2,24,7.3,2.209,1.33,0.14,0.0,0
一艘,2,23,4.3,1.49,1.836,0.14,0.0,-1
十吨,2,22,5.1,1.36,2.119,0.134,0.0,-1
宇宙,2,22,8.4,1.8,2.399,0.134,0.0,0
开着,2,22,4.7,1.386,2.453,0.134,0.0,-1
番茄,2,22,9.3,1.792,1.488,0.134,0.0,0
还有,2,21,4.3,1.889,2.714,0.128,0.0,0
翻译,2,21,7.9,2.428,2.48,0.128,0.0,0
地球,2,21,5.2,1.561,1.475,0.122,0.0,0
开启,2,21,6.4,1.599,1.285,0.128,0.0,-1
单词,2,21,7.1,1.338,2.212,0.116,0.0,-1
词都,2,21,6.2,1.75,1.737,0.128,0.0,-1
带着,2,20,6.1,1.946,2.36,0.122,0.0,-1
请求,2,20,6.9,2.025,1.302,0.122,0.0,0
可爱,2,20,4.6,1.706,1.973,0.116,0.0,0
快来,2,20,4.2,1.792,1.653,0.116,0.0,-1
推特,2,20,4.2,1.941,1.367,0.116,0.0,1
战斧,2,20,6.4,2.216,1.295,0.122,0.0,-1
棺材,2,19,8.6,1.798,1.431,0.116,0.0,0
氢弹,2,19,6.2,2.16,1.332,0.116,0.0,-1
社会,2,19,6.9,1.846,1.333,0.11,0.0153846153846153,0
想念,2,19,7.1,1.54,1.2,0.11,0.0,0
骑士,2,19,6.5,2.659,1.889,0.116,0.0,1
朋友,2,19,7.6,1.886,1.814,0.116,0.0,0
开始,2,19,4.4,2.154,2.441,0.116,0.0,0
新闻,2,18,7.4,1.498,2.079,0.104,0.0,0
看见,2,18,5.3,2.061,2.166,0.11,0.0,0
千万,2,18,5.0,1.733,1.534,0.11,0.0,0
同学,2,18,5.7,1.792,2.183,0.11,0.0,0
并且,2,18,6.7,1.581,1.951,0.104,0.0,0
留下,2,17,6.5,1.73,1.43,0.104,0.0,0
五十,2,17,4.1,1.488,1.757,0.104,0.0,0
被封,2,17,4.1,1.39,1.68,0.104,0.0,1
两枚,2,17,5.4,1.646,1.733,0.098,0.0,-1
以为,2,17,4.6,1.75,1.871,0.098,0.0,0
眼睛,2,17,8.6,1.894,1.733,0.104,0.0,0
魔仙,2,17,6.7,1.28,1.24,0.079,0.0,-1
今天,2,17,6.0,1.807,1.778,0.104,0.0,0
魔性,2,17,6.8,1.332,1.792,0.104,0.0,1
时期,2,17,6.3,2.038,1.245,0.104,0.0,0
最强,2,16,5.1,1.642,1.831,0.085,0.0,-1
歌姬,2,16,6.5,1.921,1.768,0.098,0.0,-1
豪华,2,16,5.1,1.772,1.927,0.098,0.0,0
献上,2,16,5.6,2.245,2.107,0.098,0.0,-1
三连,2,16,4.7,2.254,1.748,0.098,0.0,1
各位,2,16,7.9,1.39,2.488,0.098,0.0,0
大厦,2,16,5.4,2.01,1.332,0.091,0.0,0
疯狂,2,16,8.3,1.889,1.909,0.098,0.0,0
完美,2,15,4.8,1.332,1.946,0.091,0.0,0
石灰,2,15,6.5,2.023,1.427,0.091,0.0,0
网课,2,15,8.0,1.673,1.321,0.091,0.0,1
维奇,2,15,6.1,1.749,1.386,0.091,0.0,-1
标准,2,15,8.5,2.272,2.079,0.091,0.0,0
通知,2,14,6.8,1.56,1.332,0.085,0.0,0
太阳,2,14,6.7,1.569,1.667,0.079,0.0,0
佩服,2,14,6.1,1.748,1.213,0.061,0.0615384615384615,0
先生,2,14,6.4,2.352,1.421,0.085,0.0,0
建议,2,14,6.0,1.609,1.692,0.085,0.0,0
打击,2,14,5.5,1.673,1.55,0.073,0.0307692307692307,0
收藏,2,13,7.0,1.973,1.609,0.073,0.0,0
一副,2,13,4.5,1.839,1.561,0.079,0.0,-1
皮肤,2,13,6.7,2.369,1.386,0.079,0.0,0
白杨,2,13,5.1,1.234,1.494,0.079,0.0,-1
游戏,2,13,7.3,2.095,1.748,0.079,0.0,0
节奏,2,13,9.3,1.661,1.359,0.079,0.0,0
退休,2,13,6.3,2.043,2.098,0.079,0.0,0
女儿,2,13,6.0,1.605,1.277,0.079,0.0,0
公主,2,13,4.8,2.095,1.277,0.073,0.0,0
轮椅,2,12,8.7,2.025,1.352,0.073,0.0,-1
qq,2,12,6.1,1.475,1.907,0.073,0.0,-1
哲学,2,12,7.4,1.667,1.609,0.073,0.0,0
一坨,2,12,4.1,1.642,1.906,0.073,0.0,-1
推荐,2,12,9.1,1.609,2.023,0.073,0.0,0
准备,2,12,7.9,1.834,2.098,0.073,0.0,0
素材,2,12,8.2,2.02,1.831,0.073,0.0,0
数学,2,12,7.0,1.311,1.517,0.073,0.0,0
死在,2,12,4.7,2.197,1.864,0.073,0.0,-1
联邦,2,11,7.0,1.242,1.696,0.067,0.0,0
文明,2,11,4.7,1.972,1.386,0.061,0.0,0
应该,2,11,7.7,1.215,1.768,0.067,0.0,0
看完,2,11,4.9,1.831,1.834,0.067,0.0,0
工作,2,11,6.8,1.972,1.418,0.067,0.0,0
快乐,2,11,5.8,1.386,1.215,0.067,0.0,0
像是,2,11,4.2,1.414,1.889,0.067,0.0,0
账号,2,11,7.6,2.272,1.609,0.067,0.0,1
杰瑞,2,11,6.1,1.215,1.242,0.067,0.0,1
肯定,2,11,5.0,2.164,1.609,0.067,0.0,0
才能,2,11,4.4,1.894,1.799,0.067,0.0,0
使用,2,11,6.8,1.946,2.164,0.061,0.0,0
签名,2,11,7.6,1.421,1.213,0.067,0.0,-1
一盒,2,11,4.1,1.241,1.581,0.067,0.0,-1
刚刚,2,10,7.1,1.609,1.494,0.055,0.0,0
英文,2,10,5.6,1.55,1.277,0.061,0.0,0
全体,2,10,5.3,1.792,1.748,0.061,0.0,0
高考,2,10,4.7,1.213,1.834,0.061,0.0,0
儿子,2,10,4.3,1.889,1.792,0.055,0.0,0
全员,2,10,4.3,1.831,1.215,0.061,0.0,1
代表,2,10,4.8,1.889,1.748,0.061,0.0,0
联合,2,10,6.1,1.748,1.609,0.061,0.0,0
尼玛,2,10,5.4,1.831,1.386,0.061,0.0,1
全部,2,10,5.7,1.277,1.643,0.061,0.0,0
电击,2,10,4.6,1.748,1.55,0.061,0.0,-1
帅气,2,10,4.7,1.946,1.386,0.061,0.0,-1
制作,2,10,6.0,1.792,1.677,0.061,0.0,0
撒旦,2,9,8.2,1.609,1.386,0.055,0.0,-1
认真,2,9,5.2,1.906,1.523,0.055,0.0,0
那么,2,9,4.9,1.946,2.043,0.055,0.0,0
结束,2,9,9.1,1.427,1.386,0.055,0.0,0
屏蔽,2,9,8.8,1.494,2.079,0.055,0.0,1
妈呀,2,9,6.8,1.332,1.792,0.055,0.0,1
装甲,2,9,7.3,1.667,1.386,0.055,0.0,-1
向你,2,9,4.2,1.667,1.735,0.055,0.0,-1
操作,2,9,6.9,1.733,1.609,0.055,0.0,0
在此,2,9,5.2,1.946,1.386,0.055,0.0,-1
必须,2,9,9.5,1.561,1.677,0.055,0.0,0
重新,2,9,5.9,1.386,1.581,0.055,0.0,0
士兵,2,9,5.7,1.946,1.561,0.055,0.0,0
武器,2,9,6.7,1.677,1.609,0.049,0.0,0
可能,2,9,4.5,1.733,2.043,0.055,0.0,0
绝对,2,9,5.4,1.561,1.889,0.055,0.0,0
印度,2,9,8.3,1.386,1.475,0.055,0.0,0
学家,2,9,5.2,1.677,1.609,0.055,0.0,-1
自动,2,8,4.7,1.609,1.321,0.049,0.0,0
十斤,2,8,5.0,1.321,1.946,0.049,0.0,-1
为何,2,8,4.8,1.609,1.213,0.049,0.0,0
合作,2,8,5.7,1.56,1.33,0.049,0.0,0
玩家,2,8,6.0,1.748,1.242,0.049,0.0,-1
舰队,2,8,5.7,1.748,1.242,0.043,0.0,0
特朗普,3,2117,4.7,2.78,3.191,12.512,0.0153846153846153,1
奥巴马,3,987,5.2,3.997,4.324,5.982,0.0,1
黄老板,3,574,5.9,2.275,2.513,3.494,0.0,-1
华盛顿,3,505,6.1,1.808,1.626,3.055,0.0,0
川建国,3,347,5.9,1.626,2.269,2.085,0.0,1
卢本伟,3,337,6.7,1.8,1.59,1.976,0.0,1
陈独秀,3,311,6.3,1.715,2.095,1.854,0.0,0
罗斯福,3,232,6.6,2.084,1.243,1.402,0.0,1
van,3,182,5.5,2.093,2.244,1.085,0.0307692307692307,1
希拉里,3,151,6.5,1.228,1.641,0.921,0.0,1
up主,3,149,6.2,3.016,3.399,0.896,0.0,1
ing,3,137,5.5,2.216,1.28,0.61,0.3846153846153846,-1
fbi,3,123,5.6,1.609,2.372,0.744,0.0,-1
vip,3,122,6.0,1.585,2.372,0.701,0.0,-1
大伊万,3,121,5.2,1.493,1.275,0.738,0.0,1
烤面筋,3,116,6.3,2.172,1.772,0.701,0.0,1
希特勒,3,107,6.8,1.33,1.3,0.652,0.0,0
scp,3,104,5.8,1.663,1.688,0.5,0.0,1
被禁言,3,99,4.5,1.596,2.276,0.604,0.0,-1
对上了,3,97,4.3,1.771,2.007,0.585,0.0153846153846153,-1
skr,3,91,5.7,1.352,1.332,0.165,0.0,1
被房管,3,89,5.0,1.849,1.48,0.543,0.0,-1
梁非凡,3,86,7.6,1.82,1.358,0.524,0.0,1
奥观海,3,86,5.0,2.385,2.412,0.524,0.0,1
原子弹,3,81,6.3,1.932,1.679,0.494,0.0,0
520,3,77,4.0,1.555,2.013,0.47,0.0,1
金坷垃,3,77,6.5,1.758,2.073,0.439,0.0,1
架飞机,3,73,6.5,1.979,1.609,0.445,0.0,-1
卢锡安,3,72,6.4,1.55,1.606,0.439,0.0,1
小电视,3,71,6.0,1.625,1.4,0.427,0.0,-1
新世界,3,61,7.0,1.226,1.609,0.372,0.0,1
又是你,3,58,5.8,1.561,1.523,0.354,0.0,-1
美利坚,3,55,6.3,2.179,2.174,0.335,0.0,1
兵马俑,3,50,8.3,1.61,1.56,0.305,0.0,-1
比利王,3,50,4.9,1.609,1.654,0.305,0.0,1
乔碧萝,3,49,7.0,1.295,1.571,0.299,0.0,1
sks,3,49,4.8,1.851,1.661,0.299,0.0,-1
詹姆斯,3,41,5.4,1.427,2.246,0.244,0.0,-1
律师函,3,38,8.8,2.088,1.24,0.232,0.0,1
真的好,3,36,4.1,1.927,1.451,0.22,0.0,-1
藏宝图,3,36,8.4,1.324,1.386,0.22,0.0,-1
剪辑师,3,32,5.4,1.325,2.431,0.195,0.0,-1
比川普,3,32,4.2,2.154,1.52,0.195,0.0,-1
电瓶车,3,30,6.0,1.458,1.677,0.183,0.0,1
穿云箭,3,29,6.3,1.577,1.332,0.177,0.0,-1
开通了,3,29,4.0,1.722,2.154,0.177,0.0,-1
是真的,3,26,4.1,2.044,2.3,0.159,0.0,-1
特郎普,3,25,4.6,1.332,1.836,0.152,0.0,-1
mar,3,24,4.8,1.359,1.286,0.146,0.0,-1
阿婆主,3,24,6.7,1.748,2.522,0.146,0.0,1
音乐区,3,24,6.6,1.677,1.839,0.14,0.0,1
火车站,3,23,6.0,1.557,1.55,0.134,0.0,0
为什么,3,23,5.9,1.277,2.579,0.14,0.0,0
觉得很,3,21,6.5,2.69,1.311,0.128,0.0,-1
很好听,3,20,4.4,2.282,1.386,0.122,0.0,-1
字幕君,3,19,6.5,1.81,1.889,0.116,0.0,1
我觉得,3,17,4.2,1.386,1.925,0.104,0.0,-1
小男孩,3,16,5.8,1.699,1.906,0.098,0.0,-1
太强了,3,16,4.4,1.386,1.386,0.098,0.0,-1
唱的比,3,16,4.4,1.55,1.251,0.098,0.0,-1
不知道,3,14,5.0,1.386,2.144,0.085,0.0,-1
鬼畜区,3,14,6.5,1.359,1.946,0.085,0.0,1
法拉利,3,14,5.9,1.54,1.609,0.079,0.0,-1
777,3,14,6.5,1.39,1.215,0.061,0.0153846153846153,-1
这首歌,3,13,5.8,2.254,1.906,0.079,0.0,1
老干妈,3,12,5.6,1.465,1.386,0.067,0.0,1
然觉得,3,12,6.2,1.286,1.424,0.073,0.0,-1
我的心,3,10,5.3,1.475,1.28,0.061,0.0,-1
这么多,3,9,5.3,2.079,1.906,0.049,0.0,-1
被超管,3,9,4.4,1.332,1.677,0.055,0.0,-1
已被封,3,9,5.1,1.609,1.494,0.055,0.0,-1
阿波罗,3,8,6.1,1.33,1.561,0.049,0.0,-1
的时候,3,8,4.1,1.906,1.748,0.043,0.0,-1
up猪,3,8,4.5,1.386,1.561,0.049,0.0,1
安倍晋三,4,317,6.4,2.043,2.273,1.933,0.0,1
1314,4,207,4.7,1.901,2.344,1.238,0.0461538461538461,-1
被管理员,4,205,5.3,1.759,1.435,1.073,0.0,-1
意大利炮,4,112,7.5,1.817,1.538,0.683,0.0,1
比尔盖茨,4,58,6.6,1.386,1.668,0.354,0.0,-1
美国总统,4,50,6.2,2.066,2.58,0.299,0.0,-1
看了多少,4,46,6.5,1.431,2.04,0.28,0.0,-1
时代考古,4,43,7.0,2.678,1.386,0.262,0.0,1
阿里巴巴,4,36,5.6,1.27,1.314,0.213,0.0,-1
卡布奇诺,4,36,7.1,1.254,1.421,0.22,0.0,1
svip,4,34,4.6,1.881,1.54,0.201,0.0,-1
已被禁言,4,32,4.9,1.831,2.138,0.195,0.0,-1
这个视频,4,28,6.1,2.417,2.558,0.171,0.0,-1
骂骂咧咧,4,22,8.8,1.923,1.235,0.134,0.0,1
兰博基尼,4,19,6.9,1.533,1.56,0.116,0.0,-1
250个,4,15,4.0,1.263,2.488,0.091,0.0,-1
东风快递,4,10,8.0,1.277,1.332,0.061,0.0,-1
本来就是,4,8,5.8,1.242,1.494,0.049,0.0,-1
已被管理员,5,35,4.3,1.386,1.589,0.213,0.0,-1
喜欢奥巴马,5,23,5.2,2.458,1.303,0.14,0.0,-1
觉得奥巴马,5,20,5.2,1.598,2.085,0.122,0.0,-1
同志送出的,5,16,4.0,1.646,2.026,0.098,0.0,-1
奥巴马演讲,5,9,5.4,1.831,1.386,0.055,0.0,-1
展堂,2,92,4.3,2.294,1.85,0.672,0.0,1
弹幕,2,30,5.4,1.894,2.67,0.212,0.0,1
老白,2,28,4.3,2.347,2.441,0.197,0.0,-1
什么,2,17,5.5,1.631,2.025,0.124,0.0,0
沙溢,2,8,6.0,1.277,1.667,0.058,0.0,-1
bgm,3,13,5.3,1.386,1.277,0.095,0.0,1
牛逼,2,102,5.2,2.181,1.347,0.638,1.0,1
许嵩,2,100,5.6,2.047,3.251,0.695,0.0833333333333333,1
押韵,2,67,5.9,2.756,2.251,0.461,0.1666666666666666,1
这个,2,57,4.8,2.303,2.937,0.397,0.0,0
好听,2,54,4.5,2.645,2.074,0.369,0.1666666666666666,0
厉害,2,53,5.9,1.828,1.258,0.305,0.75,0
鬼才,2,51,5.5,1.34,1.55,0.362,0.0,-1
卧槽,2,50,6.7,1.475,2.379,0.333,0.25,1
害怕,2,49,5.8,1.561,1.386,0.348,0.0,0
ta,2,42,4.8,1.234,2.313,0.298,0.0,-1
b站,2,41,5.4,1.792,1.2,0.284,0.0,1
开始,2,40,5.7,1.965,1.257,0.277,0.0,0
三连,2,35,6.0,2.17,2.009,0.241,0.0833333333333333,1
真的,2,34,4.3,2.133,2.759,0.241,0.0,0
素颜,2,32,6.7,1.528,2.352,0.227,0.0,-1
可以,2,31,6.1,2.11,2.016,0.163,0.5,0
up,2,28,6.6,2.233,2.244,0.191,0.0,1
有点,2,26,4.3,2.101,2.031,0.184,0.0,0
原唱,2,25,5.4,1.442,1.946,0.177,0.0,1
怎么,2,25,6.4,2.513,2.865,0.177,0.0,0
什么,2,24,6.4,1.891,2.815,0.163,0.0,0
嵩哥,2,20,5.0,1.667,2.02,0.135,0.0,-1
视频,2,19,7.5,1.556,1.773,0.135,0.0,1
弹幕,2,19,7.0,1.979,2.154,0.128,0.0,1
不错,2,18,4.8,2.033,1.386,0.121,0.0833333333333333,0
倍速,2,15,7.1,1.617,2.008,0.099,0.0,1
大佬,2,15,6.8,2.079,2.079,0.099,0.0833333333333333,1
投币,2,15,5.2,1.609,1.768,0.106,0.0,1
罗翔,2,14,6.6,2.197,1.498,0.099,0.0,1
直呼,2,14,6.2,1.738,1.253,0.099,0.0,-1
原版,2,13,6.7,2.095,2.164,0.092,0.0,1
鬼畜,2,13,6.2,1.748,2.138,0.078,0.0,1
直接,2,12,6.4,1.33,1.673,0.085,0.0,0
就很,2,10,4.7,1.242,2.164,0.071,0.0,-1
就是,2,8,4.0,1.748,2.079,0.057,0.0,0
画面感,3,26,5.7,1.295,2.137,0.184,0.0,-1
罗老师,3,18,6.1,1.946,2.565,0.128,0.0,1
我tm,3,9,4.3,1.386,1.523,0.064,0.0,-1
离谱,2,335,4.2,1.494,1.94,0.0,1.0,1
牛逼,2,86,5.1,2.248,1.559,0.0,0.8461538461538461,1
说唱,2,76,5.4,2.346,2.766,0.0,0.0,-1
69,2,54,5.0,2.045,2.163,0.0,0.0,1
这个,2,31,4.5,2.079,2.948,0.0,0.0,0
四押,2,29,5.2,1.386,1.767,0.0,0.0,-1
中国,2,27,5.1,1.792,1.39,0.0,0.0,0
好听,2,26,4.3,1.986,2.02,0.0,0.0,0
押韵,2,22,5.2,2.369,1.973,0.0,0.0,1
什么,2,22,6.3,1.979,2.344,0.0,0.0,0
三连,2,22,5.6,2.197,1.504,0.0,0.0769230769230769,1
真的,2,17,4.3,2.272,2.48,0.0,0.0,0
厂牌,2,17,7.3,2.396,1.386,0.0,0.0,-1
有点,2,14,4.2,1.55,1.574,0.0,0.0,0
就是,2,14,4.2,1.567,2.54,0.0,0.0,0
可以,2,11,6.6,2.079,1.561,0.0,0.0,0
知道,2,11,7.2,1.39,1.894,0.0,0.0,0
已经,2,10,6.9,1.494,1.973,0.0,0.0,0
怎么,2,9,6.3,1.561,2.043,0.0,0.0,0
aka,3,44,4.1,1.332,1.405,0.0,0.0,-1
马保国,3,42,4.7,1.963,2.205,0.0,0.0,1
马老师,3,27,5.1,2.098,2.692,0.0,0.0,1
林北,2,19,6.7,1.386,2.243,0.226,0.0,-1
up,2,17,4.7,1.748,1.296,0.202,0.0,1
王雷,2,12,5.9,1.792,2.043,0.143,0.0,-1
卖鱼,2,11,5.6,1.696,1.561,0.131,0.0,-1
什么,2,9,6.2,1.792,2.079,0.107,0.0,0
不是,2,8,5.1,1.906,1.906,0.095,0.0,0
人表示,3,15,5.3,1.956,1.615,0.179,0.0,-1
孬娃,2,239,4.2,1.303,1.543,1.95,0.7142857142857143,-1
耳光,2,114,4.8,2.638,2.629,0.942,0.0,0
